profile,follower
3046721,53445711
3046721,63686494
3046721,148413474
3046721,209117716
3046721,235468668
3049649,4957239
3049649,7447770
3049649,17347936
3049649,46463493
3056910,36531611
3055632,60589080
3057825,3896814
3057825,4198536
3057825,6585141
3057825,17758602
3057825,20421143
3057825,27025289
3057567,8675380
3057567,9526337
3059020,4613661
3057925,9224103
3057925,12618333
3057925,22760163
3058746,3568759
3058746,4606957
3058746,7228550
3059718,41320040
3058746,66899490
3059718,157096850
3059718,299406460
3059718,338518394
3060077,6576834
3060077,10470796
3060077,22402904
3060077,23972074
3060077,31977709
3060077,38109160
3060077,40820106
3060077,63686494
3060077,78252598
3060077,82623141
3060077,103654678
3060077,178421741
3060964,22299716
3060964,33552352
3060964,59018824
3060964,126212757
3057925,45982673
3060964,150524054
3057925,142456180
3061853,3537898
3061853,4482639
3057925,232213500
3061853,11516940
3061853,28939013
3061853,36194589
3061853,36592627
3061853,51295565
3057925,334412320
3061853,150643059
3061853,154738720
3061853,191391919
3061853,245921791
3070247,8580888
3070247,54158580
3071413,3172733
3071413,6948427
3071413,7908736
3071413,8018750
3071413,11039396
3071413,28881416
3071413,33310373
3071413,51371283
3071413,53445711
3071413,78132875
3071413,181339639
3071937,6687263
3072731,57876387
3072731,90114623
3072731,139163546
3072930,5093499
3072930,27706268
3075110,139625198
3072930,124592806
3082152,4336542
3082723,3233814
3082723,3507369
3082723,22761584
3084727,3296509
3084727,3332661
3084727,3420313
3084727,3629242
3084727,4368587
3084727,5015223
3084727,6751836
3084727,14605322
3084727,15316784
3084727,18443260
3084727,19397413
3084727,37058229
3084727,117576523
3084727,165060332
3084727,171301115
3084727,177337752
3086900,5854229
3086900,9026668
3086900,14909137
3086900,37328908
3086900,84105622
3086900,175494919
3086900,424038949
3087361,20547727
3088485,146294693
3088847,13191561
3088847,136716374
3088912,175129669
3088912,215236485
3094214,5187966
3094462,4462024
3094462,4781503
3094462,16863067
3094462,17669041
3094462,20921723
3094462,22754011
3094462,28939013
3094462,36592627
3094462,46448145
3094462,94017391
3094462,120451815
3094462,135646460
3094462,145536364
3101304,8531117
3101304,18440272
3101304,53445711
3101304,74947059
3103092,170805008
3108416,3372850
3109098,7431765
3109098,297914163
3116012,4769902
3116012,17304381
3116012,43794823
3116012,222319181
3116250,31799632
3116250,91084081
3117417,49451754
3117417,69635094
3120010,6735124
3120010,9552322
3120051,6735124
3120051,146405819
3120911,4193632
3120911,4878946
3120911,9831845
3123991,19188365
3123991,179843638
3125707,3733828
3125707,8471298
3125707,10966805
3125707,13006217
3125707,25892607
3125707,31151671
3125707,33310373
3125707,33411575
3125707,45613151
3125707,74418268
3125707,76889935
3125707,100620024
3125707,411019287
3125707,419919848
3128621,4420708
3128621,6512027
3128621,6681559
3128621,7811639
3128621,7813830
3128621,7931322
3128621,8590442
3128621,10561670
3128621,17758602
3128621,26696235
3128621,36194589
3128621,39925559
3128621,45025502
3128621,51371283
3128621,91218790
3128621,113730009
3128621,154738720
3128621,295828786
3128081,4096007
3128081,5547367
3128081,5722327
3128081,6708527
3128081,7265058
3128081,7845563
3128081,9204076
3128081,9375794
3128081,10516652
3128081,10956298
3128081,11014820
3128081,11104219
3128081,13323255
3130434,16818213
3129744,4906606
3129744,10168019
3129744,19033456
3129744,108777895
3128081,23054236
3128081,23668346
3133650,74947059
3129744,226804531
3129744,228902363
3128081,31676665
3128081,31869008
3128081,46463493
3128081,53240286
3128081,53337912
3128081,55315518
3128081,58065309
3134590,57217381
3134590,74469621
3128081,107303922
3128081,137824189
3128081,147039263
3128081,168170070
3128081,169299511
3137806,3551429
3135129,13520360
3137806,138019980
3135129,53337912
3135129,100932347
3138875,3511585
3138875,10319481
3138875,11388185
3138875,22524632
3138875,27558202
3138875,33402311
3138875,35728830
3138875,55764120
3138875,100847665
3138875,101672480
3138875,139488161
3128081,170106596
3128081,181130475
3128081,185140867
3142361,3163559
3142361,22169808
3142361,24248934
3142361,57251502
3142361,60151486
3128081,198890054
3142361,145235528
3142361,149293878
3128081,205947673
3128081,211261134
3128081,246182073
3128081,246373739
3142786,34335938
3142786,74947059
3145351,15202662
3145351,180164284
3128081,318004818
3128081,350402308
3128081,362720751
3146530,9831845
3146743,44086179
3148812,17796247
3152551,8003376
3157515,17125139
3157515,38038810
3158431,4341381
3159501,18049281
3159501,19435130
3159501,29813683
3160543,17546470
3160543,74947059
3162520,11517848
3162520,12322272
3162520,88531635
3162520,152455892
3163581,6919295
3163581,17656516
3163581,28584662
3163559,4650065
3163581,77623404
3163559,5905397
3163559,35986731
3163559,43017894
3165804,40345212
3165804,92485615
3166699,5898406
3172623,5904590
3172623,54379614
3172733,8018750
3172733,11039396
3172733,11398880
3172733,51371283
3172733,65847943
3172733,91218790
3172733,138242296
3174981,166301039
3177632,4016591
3177632,7845563
3177632,28093933
3177632,120957262
3177632,197105886
3181340,5710690
3177632,223040065
3182844,3542989
3182844,8033872
3182844,225440193
3182844,377777798
3182930,4649711
3182930,13748871
3182930,20493173
3182930,23053358
3182930,122073362
3182930,140583366
3183167,143479002
3183304,124592806
3183304,209123758
3183704,9744028
3186492,6777682
3186492,7617828
3186492,10332778
3186492,80341119
3187073,40089322
3187073,155551612
3187513,4589541
3188968,3420313
3188968,4496785
3188968,4522061
3188968,5733412
3188968,10818131
3188968,11337899
3188968,18558042
3188968,70945505
3198050,4085149
3198050,5287689
3198050,5899761
3198050,5976581
3198050,6330063
3198050,7931322
3198050,14583337
3198050,25066594
3198050,67449138
3198050,138242296
3198050,169815076
3198050,369973674
3198050,377768736
3198154,24232608
3198154,135082407
3199334,6632386
3199334,81543574
3199334,143803176
3199654,3674929
3201915,38563190
3199930,111066809
3199930,126109579
3203441,139049007
3205902,3207105
3205902,7898950
3205902,18301942
3205902,181339639
3206017,122372431
3207105,3445313
3207105,3547430
3207105,3650734
3206017,144879101
3207105,5865246
3207105,6585141
3207105,16863067
3207105,17758602
3207105,19851352
3207105,30418331
3207105,30588484
3207105,58636950
3207105,88126810
3207105,295828786
3211856,7520833
3211181,5478173
3211181,274333777
3214061,7057696
3214061,9831845
3214061,11971031
3213094,144704685
3213094,146112829
3214061,25898764
3214061,26383924
3214061,74947059
3219892,11828619
3219892,86043586
3219892,95776117
3219892,193222099
3225139,236019128
3225583,9515025
3225583,15316757
3225583,71330215
3225583,120076360
3226540,17363439
3226540,88304508
3226540,96910457
3226540,165344324
3226540,261567835
3229402,38256721
3229402,58614405
3229402,124109790
3231540,3580064
3231540,5082542
3231540,6847561
3231540,20421143
3232803,58346707
3233814,8803236
3233814,11252938
3233814,12322272
3233814,74663225
3233814,135019304
3233814,183795041
3233814,232213500
3236862,8803236
3236862,31774123
3238039,3692081
3238039,3693996
3238039,4263911
3238039,25054810
3238039,71076205
3238039,80600896
3238039,221616859
3240851,11252938
3240851,14602767
3240851,35221428
3241125,10516652
3241313,65847943
3241313,74947059
3242593,4617497
3245051,3579257
3245051,4342513
3245051,10780901
3242593,255425898
3245051,92414189
3245051,94791395
3245667,9590025
3252665,7650051
3252665,44836418
3252665,77218937
3253759,98920449
3254619,3756275
3254619,16411201
3254619,31300840
3254619,41508769
3254619,212235308
3256198,3743111
3256198,54379614
3256198,142832818
3257037,74947059
3263584,6533943
3265040,4691288
3265040,189366413
3265613,28399592
3265613,58157913
3266292,230138229
3268889,8738141
3268889,46128970
3269611,3485930
3269611,40721852
3271839,4912844
3271839,74947059
3278174,87091518
3273028,196482494
3279776,3843692
3284187,5195016
3284187,213194824
3289408,11287636
3289408,22171696
3290990,5187966
3290990,9289475
3290990,11821709
3290990,155878359
3279776,55251455
3290990,179154192
3290990,197540543
3290990,200531689
3292501,16303931
3290990,309827316
3290990,343322415
3290990,364881232
3290990,419101381
3296509,3440998
3296509,3782707
3296509,5015223
3296509,5281945
3296509,5574694
3296509,6330063
3296509,6948427
3296509,7583787
3296509,7908736
3296509,8317201
3296509,11854522
3296509,12621749
3296509,18272148
3296509,20465173
3296509,22946118
3296509,28881416
3296509,36194589
3296509,37058229
3296509,51371283
3296509,53445711
3296509,78132875
3296509,78252598
3296509,80600896
3296509,83036463
3296509,122084594
3296509,123865429
3296509,181339639
3296509,236914777
3298548,151383985
3298548,310235848
3279776,244649216
3279776,246182073
3300393,6493585
3300393,12296279
3300393,32865690
3300393,142409513
3300393,181339639
3301550,4009486
3301550,48556644
3301550,72396036
3303024,81469323
3303024,227333192
3303539,4811578
3303539,5492101
3303539,5633889
3303539,36592627
3303539,154738720
3303539,172840809
3304861,74947059
3306604,51338634
3308830,74947059
3312200,13585262
3318049,18161079
3318049,19100925
3318049,42131048
3318049,103601602
3318049,180978982
3318049,307165066
3318049,350670984
3318506,3502358
3318506,3602761
3318506,87577334
3318506,206973887
3321323,190559674
3329862,60664486
3329862,224236940
3332001,73317737
3332287,22429573
3332661,3692352
3332661,3908089
3332661,5333769
3332661,5633889
3332661,5634966
3332661,6379815
3332661,8781606
3332661,16008528
3332661,17038957
3332661,18851728
3332661,19436036
3332661,19719699
3332661,26456777
3332661,33411575
3332661,35530530
3332661,37760115
3332661,56583124
3334537,3604174
3332661,87277002
3334537,5730074
3334537,13444012
3332661,145536364
3334537,47033331
3332661,177473726
3332661,201914992
3334537,185835307
3334495,4190561
3332661,316952990
3339693,9334814
3339693,136765818
3341738,13436260
3340861,5698258
3340861,44864599
3341841,8317079
3342728,3483884
3342728,11935313
3342728,138096170
3343291,37239318
3346069,20421143
3348100,7967943
3348100,17861226
3347401,9762930
3347401,10659212
3347401,20614254
3348100,56927773
3348100,59021118
3348100,174697434
3348147,14911549
3348147,53900245
3349354,27291682
3349354,28593948
3350622,16921209
3350622,311879448
3352412,24805936
3352692,74947059
3353690,110590776
3353784,4928309
3353784,8670335
3353784,94791048
3360892,9156166
3360892,19875593
3364431,10505428
3364431,13869437
3364431,43484500
3364431,138858490
3365677,6710246
3365677,12350395
3365847,22760163
3365677,124333359
3365677,155698073
3366504,7122930
3366504,49580429
3366504,52625103
3366504,69986815
3366504,240891145
3367462,50956994
3369593,8947715
3369593,88789865
3371782,5478173
3376006,6761379
3376006,46488215
3380450,266859109
3379700,66433200
3383728,10541575
3383728,31191673
3383728,233894813
3389571,50319167
3389571,135243457
3390306,109517913
3390335,7216290
3394835,151454443
3394886,7738798
3394886,27146662
3394886,35620091
3394886,48556644
3395383,18310822
3395383,43605412
3399537,3866687
3399537,7482095
3399537,11611920
3399537,15106891
3399647,14971136
3401580,4356916
3401580,12191433
3401580,20784332
3401580,31487670
3401580,51369238
3401580,66361167
3401580,91279580
3401580,139775619
3401580,140952592
3401580,176799747
3407701,167752416
3410934,27568435
3414672,11572458
3416995,40606006
3416995,136667343
3417370,13709345
3420487,30691074
3420313,4522061
3420313,7538129
3423654,49589373
3423654,149664212
3423654,160546085
3427330,9796519
3427330,24802635
3433760,36300434
3433760,48281218
3431714,5584782
3431714,22536143
3434938,40676684
3434938,73004834
3434155,3729739
3435757,7722355
3435757,15526468
3434155,7885474
3434155,9822981
3434155,10198138
3435757,36592180
3434155,10779205
3434155,39026845
3436751,4655800
3435757,329526423
3434155,91343062
3440998,7583787
3440998,122084594
3445341,7545839
3445245,34760698
3445245,108777895
3445245,136808881
3445313,4109499
3445313,4755949
3445313,5333769
3445313,6207291
3445313,6385738
3445313,7620260
3445245,226804531
3445313,16219574
3445313,16863067
3445313,23942604
3445313,35155731
3445313,45025502
3445313,47365705
3445313,63369392
3445313,135646460
3445313,151435159
3445313,165498131
3445313,196317043
3447200,3643188
3447200,4153058
3447200,15526468
3447200,20186586
3447200,79727718
3449318,22908363
3449318,135294718
3449857,76345071
3450884,7873024
3451454,72722632
3451454,119609482
3451346,6212366
3451346,27055031
3452869,15955395
3452869,37058229
3452869,37927753
3452869,46790686
3454785,5035352
3454785,185835307
3457995,3491488
3463102,55143497
3471844,10618814
3471844,87377236
3470452,160083765
3476842,3621537
3478906,50871372
3478906,197525932
3476842,56707445
3483884,7201896
3483884,7268961
3483884,62233621
3483884,87363696
3483884,153937236
3483884,170723402
3483884,188113078
3488288,5750512
3488288,6330063
3488288,58407294
3483884,290683289
3483884,406893280
3491645,84514630
3492691,18820548
3491488,21248686
3496289,5429761
3494298,3650326
3496289,252898264
3494298,14580151
3494298,18723744
3491488,329526423
3496937,4067843
3499828,104383686
3463743,136716374
3499828,201325497
3502358,4105099
3502358,8922839
3503247,4861550
3503247,51040156
3503247,65771640
3503247,74663225
3503247,145372592
3507369,3866687
3508111,5360246
3507369,8803236
3507369,9745399
3507369,11252938
3507369,20888787
3508111,87435614
3508111,125012602
3507369,48549043
3507369,59851381
3509188,95064972
3507369,81613095
3509957,4428000
3511585,5118964
3511585,10319481
3511585,11388185
3511585,27309684
3511585,35728830
3511585,55764120
3511585,82660953
3511585,101672480
3507369,156209120
3507369,169429045
3507369,172550383
3507369,190338877
3507369,219247680
3507369,224542912
3516075,46236235
3516075,151533184
3516075,225067165
3518004,12035423
3519106,155878359
3523347,58236270
3519433,4906606
3519433,6523589
3519433,6708527
3519433,9399449
3519433,10490052
3519433,11418592
3519433,11912516
3519433,14165468
3519433,16316698
3519433,16972019
3528358,3844410
3528358,4706449
3507369,233894813
3528358,36509150
3507369,294452006
3519433,34510417
3530323,49144838
3519433,136135616
3519433,146146397
3519433,147039263
3519433,171398318
3530995,27143175
3530995,35530530
3530995,44069460
3530995,53777855
3531765,12330213
3532128,8157901
3531765,45982673
3531765,135651165
3533550,28399592
3519433,206973887
3533550,89856532
3537898,27043967
3537898,42469525
3537898,255300253
3538720,32636374
3538720,251516191
3540100,4309531
3540100,104287082
3544225,116984281
3545623,4042177
3545623,25391693
3542989,9632835
3546977,7353701
3546977,17410911
3546977,30418331
3546977,73291305
3546977,217991700
3547068,26582701
3547068,104643161
3547430,4683883
3547430,5865246
3547430,88126810
3547430,295828786
3547895,162583569
3547895,248837620
3562148,5064788
3568024,4723181
3568024,6682746
3568759,5228705
3568759,7228550
3568759,11433219
3566866,30155863
3568759,14970112
3568759,16605667
3568759,24232608
3568759,27012943
3568759,52724468
3568759,53749089
3579431,6790754
3579431,74947059
3568759,89636552
3579257,4253690
3579257,31019508
3568759,195320305
3580858,6454729
3580858,6537559
3580858,11478896
3580858,18129199
3580858,36063021
3580858,42084431
3580858,75459419
3580858,149530082
3580064,5082542
3583202,3644284
3583202,6001627
3583202,12191433
3583202,12947806
3583202,25403339
3583202,32556007
3583202,38922749
3583202,41921075
3583202,74947059
3583202,135445815
